episode,n_steps,duration_s,team_total_reward,team_reward_per_step,agent_0_total,agent_1_total,agent_2_total,agent_3_total
2998,500,0.0,9.5,0.019,1.5,5.5,1.5,1.0
2999,500,0.0,4.5,0.009,2.0,0.5,1.5,0.5
3000,500,0.0,5.0,0.01,0.5,2.0,1.0,1.5
3001,500,0.0,6.0,0.012,2.0,0.5,1.5,2.0
3002,500,0.0,3.0,0.006,0.5,0.5,0.5,1.5
3003,500,0.0,5.5,0.011,1.5,1.5,2.0,0.5
3004,500,0.0,3.5,0.007,0.5,2.0,0.5,0.5
3005,500,0.0,9.5,0.019,1.5,0.5,2.0,5.5
3006,500,0.0,4.5,0.009,1.0,0.5,0.5,2.5
3007,500,0.0,7.5,0.015,2.0,2.0,2.5,1.0
3008,500,0.0,6.0,0.012,1.0,2.0,0.5,2.5
3009,500,0.0,7.5,0.015,4.0,1.0,2.0,0.5
3010,500,0.0,8.0,0.016,2.5,4.5,0.5,0.5
3011,500,0.0,10.5,0.021,2.5,1.5,2.0,4.5
3012,500,0.0,7.5,0.015,1.0,4.5,0.5,1.5
3013,500,0.0,6.0,0.012,1.0,2.0,2.5,0.5
3014,500,0.0,6.5,0.013,1.5,4.0,0.5,0.5
3015,500,0.0,9.0,0.018,2.5,1.5,2.0,3.0
3016,500,0.0,5.0,0.01,1.0,2.5,1.0,0.5
3017,500,0.0,5.5,0.011,1.5,1.5,1.0,1.5
3018,500,0.0,4.5,0.009,2.5,1.0,0.5,0.5
3019,500,0.0,11.0,0.022,1.5,4.0,4.0,1.5
3020,500,0.0,11.0,0.022,4.0,1.0,4.5,1.5
3021,500,0.0,8.5,0.017,4.0,2.0,1.5,1.0
3022,500,0.0,7.0,0.014,4.0,1.0,0.5,1.5
3023,500,0.0,10.0,0.02,1.5,3.0,4.5,1.0
3024,500,0.0,11.5,0.023,3.0,4.0,3.0,1.5
3025,500,0.0,4.5,0.009,0.5,0.5,2.0,1.5
3026,500,0.0,10.0,0.02,3.5,2.0,0.5,4.0
3027,500,0.0,6.0,0.012,0.5,4.5,0.5,0.5
3028,500,0.0,3.0,0.006,1.5,0.5,0.5,0.5
3029,500,0.0,12.0,0.024,1.0,6.0,2.5,2.5
3030,500,0.0,7.0,0.014,0.5,3.0,1.0,2.5
3031,500,0.0,14.5,0.029,1.5,3.5,3.5,6.0
3032,500,0.0,4.0,0.008,2.0,0.5,1.0,0.5
3033,500,0.0,15.5,0.031,8.5,5.5,0.5,1.0
3034,500,0.0,6.0,0.012,1.5,1.0,1.5,2.0
3035,500,0.0,17.5,0.035,7.0,1.5,3.5,5.5
3036,500,0.0,14.0,0.028,1.5,4.0,3.0,5.5
3037,500,0.0,9.0,0.018,3.0,3.0,1.5,1.5
3038,500,0.0,5.0,0.01,2.5,0.5,1.5,0.5
3039,500,0.0,7.0,0.014,1.5,0.5,4.0,1.0
3040,500,0.0,7.5,0.015,4.0,0.5,1.5,1.5
3041,500,0.0,11.0,0.022,3.0,3.0,4.0,1.0
3042,500,0.0,11.5,0.023,7.5,0.5,0.5,3.0
3043,500,0.0,8.5,0.017,0.5,2.5,5.0,0.5
3044,500,0.0,9.0,0.018,4.5,1.0,1.5,2.0
3045,500,0.0,6.5,0.013,2.0,0.5,1.5,2.5
3046,500,0.0,7.0,0.014,2.5,1.0,1.5,2.0
3047,500,0.0,12.5,0.025,4.5,4.5,3.0,0.5
3048,500,0.0,12.0,0.024,2.0,6.0,1.5,2.5
3049,500,0.0,5.5,0.011,3.5,0.5,1.0,0.5
3050,500,0.0,7.0,0.014,3.0,2.5,1.0,0.5
3051,500,0.0,5.0,0.01,0.5,0.5,0.5,3.5
3052,500,0.0,11.0,0.022,1.5,4.5,4.0,1.0
3053,500,0.0,6.5,0.013,1.0,3.5,1.5,0.5
3054,500,0.0,7.0,0.014,1.5,0.5,3.0,2.0
3055,500,0.0,7.0,0.014,0.5,3.5,2.0,1.0
3056,500,0.0,6.5,0.013,1.5,2.0,1.5,1.5
3057,500,0.0,7.0,0.014,0.5,0.5,2.5,3.5
3058,500,0.0,8.0,0.016,0.5,4.0,2.5,1.0
3059,500,0.0,9.5,0.019,0.5,3.0,5.0,1.0
3060,500,0.0,8.5,0.017,6.0,1.0,1.0,0.5
3061,500,0.0,5.0,0.01,2.0,1.5,1.0,0.5
3062,500,0.0,8.5,0.017,1.0,2.5,1.0,4.0
3063,500,0.0,4.0,0.008,1.0,2.0,0.5,0.5
3064,500,0.0,4.5,0.009,0.5,1.5,2.0,0.5
3065,500,0.0,5.5,0.011,0.5,1.0,3.0,1.0
3066,500,0.0,11.0,0.022,1.5,3.0,2.0,4.5
3067,500,0.0,4.5,0.009,1.0,0.5,1.5,1.5
3068,500,0.0,11.0,0.022,5.5,1.0,0.5,4.0
3069,500,0.0,9.5,0.019,1.5,3.0,3.5,1.5
3070,500,0.0,8.5,0.017,1.5,3.0,1.5,2.5
3071,500,0.0,5.5,0.011,3.0,1.0,0.5,1.0
3072,500,0.0,5.5,0.011,1.0,0.5,1.0,3.0
3073,500,0.0,7.0,0.014,2.0,0.5,3.5,1.0
3074,500,0.0,7.5,0.015,1.5,1.5,1.5,3.0
3075,500,0.0,6.5,0.013,0.5,2.0,2.5,1.5
3076,500,0.0,14.5,0.029,6.0,4.0,3.0,1.5
3077,500,0.0,5.5,0.011,1.0,0.5,3.0,1.0
3078,500,0.0,4.0,0.008,1.0,0.5,2.0,0.5
3079,500,0.0,4.5,0.009,1.0,2.0,0.5,1.0
3080,500,0.0,4.0,0.008,0.5,0.5,1.5,1.5
3081,500,0.0,8.5,0.017,3.5,1.0,2.5,1.5
3082,500,0.0,6.5,0.013,1.0,1.5,3.5,0.5
3083,500,0.0,6.5,0.013,1.0,1.5,2.5,1.5
3084,500,0.0,7.5,0.015,0.5,3.0,1.0,3.0
3085,500,0.0,4.5,0.009,0.5,1.5,1.5,1.0
3086,500,0.0,9.0,0.018,4.0,4.0,0.5,0.5
3087,500,0.0,6.5,0.013,3.0,1.0,1.5,1.0
3088,500,0.0,8.5,0.017,2.0,4.5,1.5,0.5
3089,500,0.0,7.5,0.015,1.0,2.0,2.5,2.0
3090,500,0.0,10.5,0.021,2.0,1.5,4.5,2.5
3091,500,0.0,5.0,0.01,1.5,0.5,2.5,0.5
3092,500,0.0,7.5,0.015,2.0,1.5,2.0,2.0
3093,500,0.0,9.5,0.019,0.5,0.5,5.0,3.5
3094,500,0.0,4.5,0.009,0.5,1.0,2.0,1.0
3095,500,0.0,8.5,0.017,1.0,0.5,3.5,3.5
3096,500,0.0,7.0,0.014,1.0,3.5,1.0,1.5
3097,500,0.0,6.5,0.013,2.0,1.0,3.0,0.5
3098,500,0.0,7.5,0.015,2.0,2.0,3.0,0.5
3099,500,0.0,7.5,0.015,2.0,2.5,2.5,0.5
3100,500,0.0,3.0,0.006,0.5,1.5,0.5,0.5
3101,500,0.0,6.0,0.012,1.5,1.0,1.5,2.0
3102,500,0.0,10.5,0.021,2.5,3.0,4.0,1.0
3103,500,0.0,6.5,0.013,2.5,0.5,3.0,0.5
3104,500,0.0,10.0,0.02,3.0,1.5,4.0,1.5
3105,500,0.0,9.0,0.018,3.0,1.0,1.0,4.0
3106,500,0.0,5.5,0.011,0.5,2.0,2.5,0.5
3107,500,0.0,13.5,0.027,5.0,2.0,3.5,3.0
3108,500,0.0,5.5,0.011,0.5,1.0,2.0,2.0
3109,500,0.0,8.0,0.016,4.0,1.5,2.0,0.5
3110,500,0.0,7.5,0.015,3.0,2.0,2.0,0.5
3111,500,0.0,11.0,0.022,3.0,1.5,5.5,1.0
3112,500,0.0,5.5,0.011,0.5,0.5,2.0,2.5
3113,500,0.0,5.0,0.01,1.5,0.5,2.0,1.0
3114,500,0.0,9.5,0.019,4.5,1.5,1.5,2.0
3115,500,0.0,10.0,0.02,0.5,6.0,2.5,1.0
3116,500,0.0,9.5,0.019,0.5,2.5,3.0,3.5
3117,500,0.0,4.5,0.009,1.0,1.5,0.5,1.5
3118,500,0.0,10.5,0.021,3.0,0.5,3.5,3.5
3119,500,0.0,5.5,0.011,1.5,1.5,2.0,0.5
3120,500,0.0,10.5,0.021,1.5,6.5,0.5,2.0
3121,500,0.0,10.0,0.02,2.0,2.5,2.0,3.5
3122,500,0.0,3.5,0.007,2.0,0.5,0.5,0.5
3123,500,0.0,8.5,0.017,1.0,1.5,2.5,3.5
3124,500,0.0,10.0,0.02,0.5,4.0,3.0,2.5
3125,500,0.0,11.5,0.023,3.0,2.5,1.5,4.5
3126,500,0.0,10.0,0.02,0.5,0.5,3.0,6.0
3127,500,0.0,5.5,0.011,3.0,1.0,1.0,0.5
3128,500,0.0,9.0,0.018,3.0,2.0,2.5,1.5
3129,500,0.0,10.5,0.021,0.5,4.5,1.0,4.5
3130,500,0.0,11.5,0.023,2.5,1.5,4.0,3.5
3131,500,0.0,10.0,0.02,2.0,2.5,2.5,3.0
3132,500,0.0,6.5,0.013,0.5,2.5,2.0,1.5
3133,500,0.0,10.0,0.02,0.5,6.0,2.0,1.5
3134,500,0.0,6.5,0.013,2.5,1.0,1.5,1.5
3135,500,0.0,7.0,0.014,2.0,3.0,1.0,1.0
3136,500,0.0,6.0,0.012,2.0,0.5,1.5,2.0
3137,500,0.0,12.0,0.024,1.0,4.0,4.5,2.5
3138,500,0.0,8.5,0.017,3.5,3.0,0.5,1.5
3139,500,0.0,9.0,0.018,4.5,2.0,2.0,0.5
3140,500,0.0,9.0,0.018,3.0,0.5,3.5,2.0
3141,500,0.0,6.5,0.013,0.5,2.5,2.0,1.5
3142,500,0.0,6.0,0.012,1.0,0.5,2.5,2.0
3143,500,0.0,9.5,0.019,0.5,3.0,2.5,3.5
3144,500,0.0,5.5,0.011,1.0,0.5,0.5,3.5
3145,500,0.0,8.5,0.017,2.0,1.5,4.0,1.0
3146,500,0.0,3.5,0.007,0.5,0.5,2.0,0.5
3147,500,0.0,5.5,0.011,1.5,1.5,1.0,1.5
3148,500,0.0,12.0,0.024,3.5,0.5,5.0,3.0
3149,500,0.0,14.5,0.029,1.0,4.5,4.0,5.0
3150,500,0.0,16.0,0.032,0.5,7.5,2.0,6.0
3151,500,0.0,9.5,0.019,2.5,4.0,1.0,2.0
3152,500,0.0,9.5,0.019,1.5,3.5,3.0,1.5
3153,500,0.0,6.0,0.012,3.0,0.5,2.0,0.5
3154,500,0.0,8.0,0.016,1.0,3.5,1.5,2.0
3155,500,0.0,11.0,0.022,1.5,3.0,5.0,1.5
3156,500,0.0,7.5,0.015,2.0,1.0,2.0,2.5
3157,500,0.0,14.5,0.029,6.0,4.5,1.5,2.5
3158,500,0.0,9.5,0.019,2.5,0.5,2.0,4.5
3159,500,0.0,7.5,0.015,2.0,1.5,3.0,1.0
3160,500,0.0,11.0,0.022,6.0,2.5,1.0,1.5
3161,500,0.0,10.0,0.02,2.5,2.0,4.5,1.0
3162,500,0.0,6.5,0.013,0.5,1.5,0.5,4.0
3163,500,0.0,8.0,0.016,1.0,1.5,1.5,4.0
3164,500,0.0,10.5,0.021,5.0,3.5,0.5,1.5
3165,500,0.0,5.5,0.011,0.5,1.5,1.5,2.0
3166,500,0.0,6.0,0.012,1.0,1.5,3.0,0.5
3167,500,0.0,9.0,0.018,3.0,5.0,0.5,0.5
3168,500,0.0,2.5,0.005,0.5,0.5,0.5,1.0
3169,500,0.0,7.0,0.014,3.0,0.5,1.0,2.5
3170,500,0.0,9.0,0.018,4.0,1.0,1.5,2.5
3171,500,0.0,9.0,0.018,0.5,4.0,2.0,2.5
3172,500,0.0,11.5,0.023,2.0,1.5,6.0,2.0
3173,500,0.0,9.0,0.018,3.5,0.5,4.0,1.0
3174,500,0.0,8.0,0.016,3.0,1.5,1.5,2.0
3175,500,0.0,12.0,0.024,1.5,4.5,3.5,2.5
3176,500,0.0,7.5,0.015,5.0,1.0,0.5,1.0
3177,500,0.0,9.0,0.018,1.5,0.5,1.5,5.5
3178,500,0.0,6.5,0.013,1.0,1.5,1.0,3.0
3179,500,0.0,13.5,0.027,0.5,2.5,4.0,6.5
3180,500,0.0,3.5,0.007,0.5,0.5,1.5,1.0
3181,500,0.0,6.0,0.012,1.5,2.5,1.5,0.5
3182,500,0.0,10.5,0.021,1.0,2.0,5.5,2.0
3183,500,0.0,5.5,0.011,0.5,2.0,2.5,0.5
3184,500,0.0,13.5,0.027,6.0,1.5,3.0,3.0
3185,500,0.0,7.0,0.014,2.0,0.5,3.5,1.0
3186,500,0.0,8.0,0.016,4.5,1.5,0.5,1.5
3187,500,0.0,9.0,0.018,0.5,5.0,1.0,2.5
3188,500,0.0,10.0,0.02,0.5,2.0,2.5,5.0
3189,500,0.0,5.5,0.011,1.0,1.5,1.5,1.5
3190,500,0.0,17.5,0.035,4.0,5.5,3.5,4.5
3191,500,0.0,9.5,0.019,0.5,3.5,1.5,4.0
3192,500,0.0,9.0,0.018,3.5,0.5,2.0,3.0
3193,500,0.0,6.5,0.013,1.0,0.5,2.5,2.5
3194,500,0.0,13.0,0.026,2.0,3.5,2.5,5.0
3195,500,0.0,4.0,0.008,0.5,2.0,1.0,0.5
3196,500,0.0,2.0,0.004,0.5,0.5,0.5,0.5
3197,500,0.0,4.5,0.009,0.5,2.0,1.5,0.5
3198,500,0.0,13.5,0.027,3.5,1.0,8.0,1.0
3199,500,0.0,5.5,0.011,1.0,3.0,0.5,1.0
3200,500,0.0,5.0,0.01,1.0,0.5,0.5,3.0
3201,500,0.0,4.0,0.008,1.0,2.0,0.5,0.5
3202,500,0.0,8.5,0.017,2.5,1.0,3.5,1.5
3203,500,0.0,8.5,0.017,1.5,0.5,2.0,4.5
3204,500,0.0,8.0,0.016,0.5,5.0,0.5,2.0
3205,500,0.0,9.5,0.019,1.5,1.5,4.5,2.0
3206,500,0.0,3.0,0.006,0.5,1.5,0.5,0.5
3207,500,0.0,8.0,0.016,0.5,3.0,2.5,2.0
3208,500,0.0,2.0,0.004,0.5,0.5,0.5,0.5
3209,500,0.0,6.0,0.012,1.0,2.5,2.0,0.5
3210,500,0.0,4.0,0.008,1.0,1.5,0.5,1.0
3211,500,0.0,5.5,0.011,2.0,1.0,2.0,0.5
3212,500,0.0,11.5,0.023,2.0,3.5,3.5,2.5
3213,500,0.0,4.0,0.008,2.0,0.5,0.5,1.0
3214,500,0.0,10.5,0.021,4.5,2.5,1.0,2.5
3215,500,0.0,8.5,0.017,2.0,2.5,2.5,1.5
3216,500,0.0,6.0,0.012,2.5,2.0,1.0,0.5
3217,500,0.0,8.5,0.017,1.5,3.0,1.5,2.5
3218,500,0.0,13.0,0.026,3.0,3.0,0.5,6.5
3219,500,0.0,7.5,0.015,2.0,3.0,0.5,2.0
3220,500,0.0,8.0,0.016,4.0,1.0,2.0,1.0
3221,500,0.0,9.5,0.019,4.5,2.0,2.5,0.5
3222,500,0.0,8.0,0.016,1.5,1.0,1.5,4.0
3223,500,0.0,14.5,0.029,7.5,2.0,0.5,4.5
3224,500,0.0,10.5,0.021,1.5,2.5,4.0,2.5
3225,500,0.0,8.0,0.016,1.5,2.0,3.5,1.0
3226,500,0.0,6.5,0.013,2.0,2.0,1.0,1.5
3227,500,0.0,10.5,0.021,2.5,2.0,3.0,3.0
3228,500,0.0,9.5,0.019,0.5,5.5,0.5,3.0
3229,500,0.0,17.0,0.034,5.5,9.0,0.5,2.0
3230,500,0.0,10.5,0.021,1.5,4.5,3.0,1.5
3231,500,0.0,6.0,0.012,3.0,1.5,1.0,0.5
3232,500,0.0,9.5,0.019,2.5,3.5,2.0,1.5
3233,500,0.0,19.0,0.038,4.5,7.5,3.5,3.5
3234,500,0.0,14.0,0.028,4.5,4.5,4.0,1.0
3235,500,0.0,7.0,0.014,1.5,1.5,2.5,1.5
3236,500,0.0,12.0,0.024,3.0,1.0,3.5,4.5
3237,500,0.0,8.5,0.017,2.0,3.0,0.5,3.0
3238,500,0.0,13.0,0.026,3.0,6.5,1.5,2.0
3239,500,0.0,11.5,0.023,3.5,3.5,1.5,3.0
3240,500,0.0,8.0,0.016,2.0,1.0,3.5,1.5
3241,500,0.0,14.0,0.028,3.0,2.0,7.5,1.5
3242,500,0.0,9.0,0.018,2.0,0.5,4.0,2.5
3243,500,0.0,8.5,0.017,3.0,4.5,0.5,0.5
3244,500,0.0,7.5,0.015,1.5,3.5,1.5,1.0
3245,500,0.0,8.5,0.017,1.0,1.5,1.5,4.5
3246,500,0.0,6.0,0.012,1.0,2.5,1.0,1.5
3247,500,0.0,3.5,0.007,1.0,0.5,1.0,1.0
3248,500,0.0,8.5,0.017,3.0,1.0,1.5,3.0
3249,500,0.0,15.0,0.03,2.0,3.5,5.5,4.0
3250,500,0.0,6.0,0.012,0.5,0.5,1.5,3.5
3251,500,0.0,6.0,0.012,0.5,0.5,2.0,3.0
3252,500,0.0,11.5,0.023,3.5,2.5,2.0,3.5
3253,500,0.0,11.0,0.022,3.5,1.0,1.0,5.5
3254,500,0.0,16.5,0.033,0.5,2.5,6.5,7.0
3255,500,0.0,9.5,0.019,2.5,4.0,1.0,2.0
3256,500,0.0,11.0,0.022,1.0,0.5,5.5,4.0
3257,500,0.0,12.0,0.024,4.0,6.0,0.5,1.5
3258,500,0.0,10.5,0.021,1.0,6.0,0.5,3.0
3259,500,0.0,5.5,0.011,0.5,3.5,0.5,1.0
3260,500,0.0,15.0,0.03,6.5,0.5,7.0,1.0
3261,500,0.0,7.0,0.014,1.0,2.0,2.0,2.0
3262,500,0.0,8.5,0.017,3.0,4.5,0.5,0.5
3263,500,0.0,5.5,0.011,1.0,2.0,1.0,1.5
3264,500,0.0,3.5,0.007,0.5,2.0,0.5,0.5
3265,500,0.0,6.0,0.012,0.5,2.0,2.5,1.0
3266,500,0.0,6.5,0.013,0.5,0.5,4.0,1.5
3267,500,0.0,9.0,0.018,2.0,4.5,0.5,2.0
3268,500,0.0,8.5,0.017,1.0,1.5,1.5,4.5
3269,500,0.0,7.0,0.014,1.0,1.5,1.0,3.5
3270,500,0.0,6.0,0.012,3.5,1.0,1.0,0.5
3271,500,0.0,5.0,0.01,2.0,1.0,0.5,1.5
3272,500,0.0,9.0,0.018,2.5,2.0,1.0,3.5
3273,500,0.0,7.0,0.014,1.5,1.5,0.5,3.5
3274,500,0.0,5.5,0.011,0.5,0.5,2.5,2.0
3275,500,0.0,4.0,0.008,2.5,0.5,0.5,0.5
3276,500,0.0,9.0,0.018,2.0,5.0,0.5,1.5
3277,500,0.0,3.5,0.007,2.0,0.5,0.5,0.5
3278,500,0.0,6.0,0.012,0.5,1.5,2.5,1.5
3279,500,0.0,9.0,0.018,2.0,4.5,1.5,1.0
3280,500,0.0,4.0,0.008,0.5,1.5,1.5,0.5
3281,500,0.0,6.5,0.013,4.5,0.5,0.5,1.0
3282,500,0.0,3.5,0.007,1.0,1.5,0.5,0.5
3283,500,0.0,3.5,0.007,0.5,1.0,1.5,0.5
3284,500,0.0,7.0,0.014,2.5,1.0,0.5,3.0
3285,500,0.0,8.5,0.017,0.5,4.5,2.0,1.5
3286,500,0.0,9.0,0.018,1.5,0.5,3.5,3.5
3287,500,0.0,6.0,0.012,2.5,1.5,0.5,1.5
3288,500,0.0,4.0,0.008,0.5,0.5,1.5,1.5
3289,500,0.0,8.5,0.017,2.0,2.5,3.5,0.5
3290,500,0.0,11.5,0.023,4.0,2.0,4.0,1.5
3291,500,0.0,6.0,0.012,1.5,2.0,1.5,1.0
3292,500,0.0,8.0,0.016,1.0,1.5,4.0,1.5
3293,500,0.0,7.5,0.015,3.0,1.5,0.5,2.5
3294,500,0.0,8.0,0.016,0.5,1.5,1.0,5.0
3295,500,0.0,9.0,0.018,4.5,1.5,1.5,1.5
3296,500,0.0,5.0,0.01,3.0,0.5,0.5,1.0
3297,500,0.0,10.0,0.02,4.5,2.0,2.0,1.5
3298,500,0.0,5.5,0.011,1.0,2.5,1.5,0.5
3299,500,0.0,8.0,0.016,1.5,2.5,3.0,1.0
3300,500,0.0,10.0,0.02,1.5,6.0,1.0,1.5
3301,500,0.0,7.0,0.014,1.0,2.0,0.5,3.5
3302,500,0.0,9.0,0.018,2.5,2.0,2.0,2.5
3303,500,0.0,7.0,0.014,4.5,0.5,1.0,1.0
3304,500,0.0,5.0,0.01,1.5,2.0,0.5,1.0
3305,500,0.0,6.5,0.013,2.5,0.5,2.5,1.0
3306,500,0.0,11.5,0.023,2.0,3.0,3.5,3.0
3307,500,0.0,7.5,0.015,1.5,1.5,2.0,2.5
3308,500,0.0,7.5,0.015,0.5,3.5,1.0,2.5
3309,500,0.0,17.0,0.034,1.5,2.5,7.0,6.0
3310,500,0.0,7.0,0.014,1.5,2.0,2.5,1.0
3311,500,0.0,6.0,0.012,0.5,1.5,2.5,1.5
3312,500,0.0,9.0,0.018,1.5,4.0,0.5,3.0
3313,500,0.0,9.0,0.018,0.5,4.5,1.0,3.0
3314,500,0.0,5.0,0.01,1.0,2.5,1.0,0.5
3315,500,0.0,15.5,0.031,6.5,1.5,3.0,4.5
3316,500,0.0,8.0,0.016,3.0,2.0,2.5,0.5
3317,500,0.0,7.5,0.015,1.0,1.5,2.5,2.5
3318,500,0.0,7.5,0.015,2.5,1.5,3.0,0.5
3319,500,0.0,8.5,0.017,3.0,1.5,2.5,1.5
3320,500,0.0,6.5,0.013,3.0,2.0,1.0,0.5
3321,500,0.0,8.5,0.017,1.0,1.0,5.5,1.0
3322,500,0.0,5.0,0.01,1.0,1.5,1.5,1.0
3323,500,0.0,12.0,0.024,2.5,6.5,2.0,1.0
3324,500,0.0,9.5,0.019,4.0,3.0,0.5,2.0
3325,500,0.0,4.0,0.008,1.0,1.0,1.0,1.0
3326,500,0.0,5.0,0.01,1.0,1.5,1.0,1.5
3327,500,0.0,9.5,0.019,6.0,1.5,0.5,1.5
3328,500,0.0,7.0,0.014,2.5,2.0,1.0,1.5
3329,500,0.0,8.5,0.017,0.5,3.5,2.5,2.0
3330,500,0.0,5.0,0.01,1.0,1.5,0.5,2.0
3331,500,0.0,9.0,0.018,3.0,2.5,3.0,0.5
3332,500,0.0,14.5,0.029,4.0,4.5,2.5,3.5
3333,500,0.0,12.5,0.025,5.0,2.5,4.5,0.5
3334,500,0.0,11.5,0.023,4.0,4.5,2.5,0.5
3335,500,0.0,16.0,0.032,4.5,6.5,3.5,1.5
3336,500,0.0,7.0,0.014,2.5,2.5,1.0,1.0
3337,500,0.0,14.0,0.028,6.5,1.0,4.0,2.5
3338,500,0.0,16.5,0.033,2.5,8.0,4.5,1.5
3339,500,0.0,6.5,0.013,0.5,1.0,4.0,1.0
3340,500,0.0,6.0,0.012,2.0,0.5,3.0,0.5
3341,500,0.0,9.0,0.018,2.5,4.0,0.5,2.0
3342,500,0.0,5.0,0.01,0.5,1.0,1.0,2.5
3343,500,0.0,6.5,0.013,0.5,2.0,1.0,3.0
3344,500,0.0,12.0,0.024,3.0,2.5,1.5,5.0
3345,500,0.0,11.5,0.023,0.5,6.5,3.0,1.5
3346,500,0.0,12.0,0.024,3.0,3.0,0.5,5.5
3347,500,0.0,10.0,0.02,3.5,1.5,4.0,1.0
3348,500,0.0,4.5,0.009,0.5,2.0,1.5,0.5
3349,500,0.0,6.0,0.012,3.0,1.0,1.5,0.5
3350,500,0.0,5.5,0.011,1.0,1.0,2.0,1.5
3351,500,0.0,15.0,0.03,3.0,3.0,5.5,3.5
3352,500,0.0,4.5,0.009,1.5,0.5,1.0,1.5
3353,500,0.0,15.5,0.031,4.0,3.5,2.0,6.0
3354,500,0.0,10.0,0.02,0.5,2.5,3.5,3.5
3355,500,0.0,15.5,0.031,4.5,4.0,5.5,1.5
3356,500,0.0,22.0,0.044,4.0,5.5,5.0,7.5
3357,500,0.0,11.0,0.022,4.0,4.0,2.0,1.0
3358,500,0.0,4.0,0.008,1.5,0.5,0.5,1.5
3359,500,0.0,10.0,0.02,1.0,2.0,5.5,1.5
3360,500,0.0,10.5,0.021,3.5,1.0,1.5,4.5
3361,500,0.0,8.0,0.016,0.5,3.0,4.0,0.5
3362,500,0.0,10.0,0.02,3.5,1.0,3.0,2.5
3363,500,0.0,3.5,0.007,0.5,0.5,0.5,2.0
3364,500,0.0,7.5,0.015,1.5,2.5,2.5,1.0
3365,500,0.0,9.0,0.018,2.0,2.5,0.5,4.0
3366,500,0.0,6.5,0.013,2.5,0.5,1.5,2.0
3367,500,0.0,6.5,0.013,0.5,0.5,4.5,1.0
3368,500,0.0,2.5,0.005,0.5,1.0,0.5,0.5
3369,500,0.0,8.5,0.017,3.5,2.5,2.0,0.5
3370,500,0.0,11.0,0.022,4.5,3.0,3.0,0.5
3371,500,0.0,10.5,0.021,2.0,2.5,4.0,2.0
3372,500,0.0,8.0,0.016,1.0,1.5,1.0,4.5
3373,500,0.0,9.0,0.018,2.5,3.5,1.5,1.5
3374,500,0.0,9.0,0.018,4.0,2.5,2.0,0.5
3375,500,0.0,12.0,0.024,4.5,2.0,0.5,5.0
3376,500,0.0,13.0,0.026,5.0,4.5,1.5,2.0
3377,500,0.0,9.5,0.019,4.0,4.5,0.5,0.5
3378,500,0.0,6.0,0.012,0.5,2.0,2.5,1.0
3379,500,0.0,11.5,0.023,2.0,6.0,3.0,0.5
3380,500,0.0,5.0,0.01,1.0,1.5,0.5,2.0
3381,500,0.0,7.0,0.014,3.5,0.5,2.5,0.5
3382,500,0.0,5.0,0.01,1.0,0.5,2.0,1.5
3383,500,0.0,10.0,0.02,1.0,7.5,1.0,0.5
3384,500,0.0,8.5,0.017,1.5,0.5,1.5,5.0
3385,500,0.0,5.0,0.01,1.5,0.5,2.0,1.0
3386,500,0.0,9.5,0.019,4.0,2.5,2.5,0.5
3387,500,0.0,7.0,0.014,1.5,2.5,1.5,1.5
3388,500,0.0,12.5,0.025,2.0,1.0,4.0,5.5
3389,500,0.0,6.5,0.013,2.5,1.0,0.5,2.5
3390,500,0.0,10.5,0.021,3.5,3.0,1.0,3.0
3391,500,0.0,6.0,0.012,1.5,1.5,1.5,1.5
3392,500,0.0,9.5,0.019,4.0,4.5,0.5,0.5
3393,500,0.0,5.0,0.01,1.0,1.5,2.0,0.5
3394,500,0.0,10.5,0.021,2.5,3.0,1.5,3.5
3395,500,0.0,7.5,0.015,1.5,2.5,1.5,2.0
3396,500,0.0,8.0,0.016,0.5,2.5,2.0,3.0
3397,500,0.0,10.5,0.021,4.0,4.0,0.5,2.0
3398,500,0.0,4.5,0.009,1.0,1.5,0.5,1.5
3399,500,0.0,8.0,0.016,1.5,2.0,2.5,2.0
3400,500,0.0,14.0,0.028,6.5,6.0,1.0,0.5
3401,500,0.0,6.5,0.013,0.5,0.5,4.5,1.0
3402,500,0.0,11.0,0.022,5.5,0.5,1.0,4.0
3403,500,0.0,8.5,0.017,3.0,2.0,0.5,3.0
3404,500,0.0,6.0,0.012,1.5,2.5,1.5,0.5
3405,500,0.0,7.0,0.014,1.0,2.0,2.0,2.0
3406,500,0.0,13.5,0.027,4.0,3.5,2.0,4.0
3407,500,0.0,11.0,0.022,2.5,5.0,1.5,2.0
3408,500,0.0,9.0,0.018,2.0,0.5,5.5,1.0
3409,500,0.0,14.5,0.029,0.5,8.5,1.5,4.0
3410,500,0.0,3.5,0.007,1.0,0.5,1.5,0.5
3411,500,0.0,5.0,0.01,1.5,0.5,2.5,0.5
3412,500,0.0,5.0,0.01,0.5,2.0,1.5,1.0
3413,500,0.0,12.0,0.024,4.5,4.5,1.5,1.5
3414,500,0.0,11.0,0.022,1.0,4.0,3.5,2.5
3415,500,0.0,4.5,0.009,0.5,2.0,0.5,1.5
3416,500,0.0,10.0,0.02,5.5,2.5,1.5,0.5
3417,500,0.0,7.0,0.014,2.5,0.5,1.5,2.5
3418,500,0.0,9.5,0.019,4.0,2.0,2.0,1.5
3419,500,0.0,7.5,0.015,2.0,1.5,2.5,1.5
