episode,n_steps,duration_s,team_total_reward,team_reward_per_step,agent_0_total,agent_1_total,agent_2_total,agent_3_total
5937,500,0.0,10.64,0.02128,2.57,2.7,2.815,2.555
5938,500,0.0,5.755,0.01151,2.195,2.495,2.27,-1.205
5939,500,0.0,10.495,0.02099,2.69,2.66,2.77,2.375
5940,500,0.0,10.51,0.02102,3.01,2.515,2.335,2.65
5941,500,0.0,10.38,0.02076,2.62,2.705,2.68,2.375
5942,500,0.0,9.325,0.01865,2.74,1.87,2.75,1.965
5943,500,0.0,8.88,0.01776,1.65,2.515,2.07,2.645
5944,500,0.0,8.325,0.01665,2.195,1.775,2.455,1.9
5945,500,0.0,7.705,0.01541,2.64,2.7,-0.33,2.695
5946,500,0.0,10.77,0.02154,2.675,2.625,2.815,2.655
5947,500,0.0,10.92,0.02184,2.765,2.695,2.755,2.705
5948,500,0.0,9.0,0.018,1.775,1.95,2.87,2.405
5949,500,0.0,7.245,0.01449,2.565,-0.465,2.455,2.69
5950,500,0.0,10.445,0.02089,2.68,2.59,2.665,2.51
5951,500,0.0,10.9,0.0218,2.77,2.735,2.65,2.745
5952,500,0.0,9.175,0.01835,1.915,2.125,2.67,2.465
5953,500,0.0,8.02,0.01604,2.475,2.73,0.17,2.645
5954,500,0.0,7.54,0.01508,1.265,2.115,2.145,2.015
5955,500,0.0,10.91,0.02182,2.72,2.59,2.77,2.83
5956,500,0.0,10.37,0.02074,2.485,2.67,2.7,2.515
5957,500,0.0,10.86,0.02172,2.625,2.725,2.8,2.71
5958,500,0.0,10.29,0.02058,2.55,2.515,2.53,2.695
5959,500,0.0,7.86,0.01572,2.675,-0.185,2.72,2.65
5960,500,0.0,9.49,0.01898,2.37,2.315,2.415,2.39
5961,500,0.0,7.39,0.01478,2.57,2.565,2.625,-0.37
5962,500,0.0,10.495,0.02099,2.64,2.67,2.54,2.645
5963,500,0.0,9.16,0.01832,2.4,2.65,2.15,1.96
5964,500,0.0,9.1,0.0182,2.385,2.155,2.255,2.305
5965,500,0.0,10.485,0.02097,2.67,2.545,2.695,2.575
5966,500,0.0,11.585,0.02317,1.065,5.785,2.485,2.25
5967,500,0.0,8.095,0.01619,2.51,2.66,2.835,0.09
5968,500,0.0,10.615,0.02123,2.71,2.44,2.675,2.79
5969,500,0.0,5.31,0.01062,2.245,1.715,2.09,-0.74
5970,500,0.0,7.335,0.01467,-0.77,2.665,2.62,2.82
5971,500,0.0,10.16,0.02032,2.265,2.6,2.635,2.66
5972,500,0.0,5.055,0.01011,-1.025,2.36,1.895,1.825
5973,500,0.0,10.57,0.02114,2.665,2.6,2.765,2.54
5974,500,0.0,7.045,0.01409,2.57,-0.21,2.255,2.43
5975,500,0.0,10.505,0.02101,2.68,2.55,2.64,2.635
5976,500,0.0,9.04,0.01808,2.185,2.635,1.84,2.38
5977,500,0.0,10.145,0.02029,2.46,2.42,2.655,2.61
5978,500,0.0,8.84,0.01768,2.275,2.26,2.02,2.285
5979,500,0.0,8.935,0.01787,2.025,2.335,1.95,2.625
5980,500,0.0,10.985,0.02197,2.745,2.765,2.77,2.705
5981,500,0.0,10.01,0.02002,2.185,2.75,2.5,2.575
5982,500,0.0,6.37,0.01274,1.425,0.6,2.355,1.99
5983,500,0.0,10.8,0.0216,2.73,2.715,2.695,2.66
5984,500,0.0,8.645,0.01729,1.975,2.06,2.215,2.395
5985,500,0.0,10.48,0.02096,2.335,2.795,2.65,2.7
5986,500,0.0,10.665,0.02133,2.46,2.7,2.7,2.805
5987,500,0.0,6.305,0.01261,1.31,1.615,1.495,1.885
5988,500,0.0,8.785,0.01757,2.51,2.195,2.52,1.56
5989,500,0.0,10.355,0.02071,2.58,2.785,2.365,2.625
5990,500,0.0,10.695,0.02139,2.605,2.805,2.475,2.81
5991,500,0.0,10.585,0.02117,2.7,2.835,2.655,2.395
5992,500,0.0,9.78,0.01956,2.405,2.35,2.48,2.545
5993,500,0.0,6.47,0.01294,0.86,1.97,1.665,1.975
5994,500,0.0,10.065,0.02013,2.69,2.585,2.15,2.64
5995,500,0.0,9.77,0.01954,2.685,2.375,2.235,2.475
5996,500,0.0,10.325,0.02065,2.76,2.69,2.475,2.4
5997,500,0.0,9.625,0.01925,2.385,1.945,2.715,2.58
5998,500,0.0,6.325,0.01265,1.75,2.6,2.145,-0.17
5999,500,0.0,10.245,0.02049,2.78,2.725,2.04,2.7
6000,500,0.0,7.195,0.01439,1.045,2.14,2.51,1.5
6001,500,0.0,11.92,0.02384,2.56,2.22,5.525,1.615
6002,500,0.0,10.61,0.02122,2.735,2.685,2.4,2.79
6003,500,0.0,10.53,0.02106,2.635,2.8,2.655,2.44
6004,500,0.0,10.29,0.02058,2.67,2.335,2.6,2.685
6005,500,0.0,9.635,0.01927,2.525,2.515,2.335,2.26
6006,500,0.0,10.475,0.02095,2.21,2.815,2.745,2.705
6007,500,0.0,7.57,0.01514,-0.315,2.45,2.765,2.67
6008,500,0.0,13.315,0.02663,2.725,5.67,2.41,2.51
6009,500,0.0,9.205,0.01841,2.405,2.43,2.185,2.185
6010,500,0.0,12.095,0.02419,4.995,2.39,2.655,2.055
6011,500,0.0,8.065,0.01613,2.23,2.085,2.46,1.29
6012,500,0.0,9.315,0.01863,2.24,2.365,2.01,2.7
6013,500,0.0,5.01,0.01002,2.27,-0.2,1.855,1.085
6014,500,0.0,7.79,0.01558,2.635,2.9,2.645,-0.39
6015,500,0.0,5.29,0.01058,2.505,-1.035,2.115,1.705
6016,500,0.0,10.225,0.02045,2.705,2.53,2.565,2.425
6017,500,0.0,9.695,0.01939,2.73,1.95,2.635,2.38
6018,500,0.0,7.195,0.01439,2.14,-0.01,2.68,2.385
6019,500,0.0,9.415,0.01883,2.1,2.44,2.225,2.65
6020,500,0.0,2.565,0.00513,-1.5,1.905,2.715,-0.555
6021,500,0.0,10.26,0.02052,2.36,2.675,2.51,2.715
6022,500,0.0,4.215,0.00843,0.095,-0.955,2.165,2.91
6023,500,0.0,10.29,0.02058,2.53,2.53,2.6,2.63
6024,500,0.0,6.725,0.01345,1.94,1.575,1.055,2.155
6025,500,0.0,7.19,0.01438,2.55,2.73,-0.475,2.385
6026,500,0.0,9.98,0.01996,2.635,2.7,1.98,2.665
6027,500,0.0,7.425,0.01485,2.645,2.35,-0.27,2.7
6028,500,0.0,10.035,0.02007,2.51,2.41,2.705,2.41
6029,500,0.0,-2.3,-0.0046,-2.385,0.895,-0.43,-0.38
6030,500,0.0,5.76,0.01152,1.735,0.8,1.5,1.725
6031,500,0.0,9.245,0.01849,2.055,2.175,2.645,2.37
6032,500,0.0,8.38,0.01676,2.35,1.685,1.74,2.605
6033,500,0.0,4.535,0.00907,1.58,2.02,1.58,-0.645
6034,500,0.0,9.745,0.01949,2.655,2.435,2.055,2.6
6035,500,0.0,8.665,0.01733,2.47,2.25,1.28,2.665
6036,500,0.0,9.38,0.01876,2.4,2.225,2.22,2.535
6037,500,0.0,10.825,0.02165,2.835,2.69,2.66,2.64
6038,500,0.0,13.82,0.02764,2.665,5.635,2.775,2.745
6039,500,0.0,9.055,0.01811,2.25,2.225,2.57,2.01
6040,500,0.0,10.565,0.02113,2.715,2.505,2.68,2.665
6041,500,0.0,10.39,0.02078,2.565,2.705,2.71,2.41
6042,500,0.0,10.58,0.02116,2.73,2.54,2.685,2.625
6043,500,0.0,6.965,0.01393,1.44,2.3,1.77,1.455
6044,500,0.0,10.52,0.02104,2.7,2.535,2.605,2.68
6045,500,0.0,8.58,0.01716,1.915,1.93,2.635,2.1
6046,500,0.0,10.345,0.02069,2.58,2.67,2.65,2.445
6047,500,0.0,7.705,0.01541,2.8,2.735,-0.175,2.345
6048,500,0.0,9.785,0.01957,2.41,2.41,2.405,2.56
6049,500,0.0,13.035,0.02607,2.635,2.395,5.165,2.84
6050,500,0.0,10.035,0.02007,2.385,2.425,2.505,2.72
6051,500,0.0,7.43,0.01486,2.755,2.285,0.125,2.265
6052,500,0.0,6.035,0.01207,1.57,-0.71,2.585,2.59
6053,500,0.0,10.26,0.02052,2.555,2.57,2.48,2.655
6054,500,0.0,7.395,0.01479,-0.295,2.6,2.51,2.58
6055,500,0.0,7.83,0.01566,1.875,2.5,1.62,1.835
6056,500,0.0,13.375,0.02675,2.63,2.5,2.62,5.625
6057,500,0.0,7.265,0.01453,2.41,1.735,1.26,1.86
6058,500,0.0,9.535,0.01907,2.61,2.685,2.67,1.57
6059,500,0.0,10.39,0.02078,2.575,2.585,2.62,2.61
6060,500,0.0,8.51,0.01702,2.7,2.68,2.965,0.165
6061,500,0.0,10.36,0.02072,2.525,2.605,2.61,2.62
6062,500,0.0,10.455,0.02091,2.735,2.535,2.57,2.615
6063,500,0.0,9.875,0.01975,4.125,2.065,1.795,1.89
6064,500,0.0,10.7,0.0214,2.665,2.55,2.78,2.705
6065,500,0.0,6.535,0.01307,2.445,-0.19,1.975,2.305
6066,500,0.0,10.295,0.02059,2.5,2.585,2.54,2.67
6067,500,0.0,10.56,0.02112,2.705,2.735,2.55,2.57
6068,500,0.0,10.275,0.02055,2.655,2.515,2.62,2.485
6069,500,0.0,10.435,0.02087,2.585,2.48,2.62,2.75
6070,500,0.0,10.345,0.02069,2.81,2.625,2.53,2.38
6071,500,0.0,9.175,0.01835,1.685,1.4,4.32,1.77
6072,500,0.0,10.32,0.02064,2.66,2.48,2.645,2.535
6073,500,0.0,10.42,0.02084,2.59,2.61,2.53,2.69
6074,500,0.0,5.355,0.01071,2.365,0.975,1.33,0.685
6075,500,0.0,8.545,0.01709,2.11,1.995,2.155,2.285
6076,500,0.0,11.09,0.02218,2.8,2.89,2.875,2.525
6077,500,0.0,9.68,0.01936,2.25,2.585,2.245,2.6
6078,500,0.0,9.69,0.01938,2.26,2.475,2.525,2.43
6079,500,0.0,10.61,0.02122,2.865,2.495,2.52,2.73
6080,500,0.0,7.55,0.0151,1.955,1.21,2.275,2.11
6081,500,0.0,6.14,0.01228,1.93,1.675,0.8,1.735
6082,500,0.0,10.58,0.02116,2.71,2.705,2.68,2.485
6083,500,0.0,10.29,0.02058,2.715,2.745,2.35,2.48
6084,500,0.0,10.485,0.02097,2.695,2.54,2.58,2.67
6085,500,0.0,7.415,0.01483,2.43,2.545,0.02,2.42
6086,500,0.0,9.27,0.01854,2.345,2.495,2.23,2.2
6087,500,0.0,3.085,0.00617,1.575,-0.225,1.11,0.625
6088,500,0.0,8.22,0.01644,2.485,1.615,1.94,2.18
6089,500,0.0,8.96,0.01792,2.36,1.94,2.22,2.44
6090,500,0.0,7.92,0.01584,1.955,2.365,1.71,1.89
6091,500,0.0,8.955,0.01791,2.655,2.525,1.645,2.13
6092,500,0.0,7.855,0.01571,2.525,2.585,-0.055,2.8
6093,500,0.0,9.96,0.01992,2.27,2.565,2.555,2.57
6094,500,0.0,13.555,0.02711,2.69,5.455,2.8,2.61
6095,500,0.0,7.39,0.01478,2.585,2.64,2.51,-0.345
6096,500,0.0,9.63,0.01926,2.475,2.51,2.525,2.12
6097,500,0.0,12.325,0.02465,1.645,5.68,2.25,2.75
6098,500,0.0,8.835,0.01767,2.155,1.86,2.405,2.415
6099,500,0.0,6.83,0.01366,2.8,2.665,1.925,-0.56
6100,500,0.0,6.855,0.01371,1.05,2.07,2.03,1.705
6101,500,0.0,6.875,0.01375,1.485,1.315,1.935,2.14
6102,500,0.0,9.585,0.01917,1.025,4.65,1.915,1.995
6103,500,0.0,10.31,0.02062,2.73,2.63,2.54,2.41
6104,500,0.0,9.34,0.01868,2.51,1.855,2.625,2.35
6105,500,0.0,10.855,0.02171,2.435,2.695,2.86,2.865
6106,500,0.0,7.85,0.0157,2.225,2.09,1.125,2.41
6107,500,0.0,10.365,0.02073,2.485,2.565,2.585,2.73
6108,500,0.0,11.625,0.02325,2.385,2.34,2.035,4.865
6109,500,0.0,9.4,0.0188,2.56,2.545,2.485,1.81
6110,500,0.0,7.0,0.014,2.175,2.105,1.635,1.085
6111,500,0.0,9.19,0.01838,2.045,2.27,2.54,2.335
6112,500,0.0,9.06,0.01812,2.405,2.16,2.22,2.275
6113,500,0.0,7.475,0.01495,1.805,2.04,1.965,1.665
6114,500,0.0,9.75,0.0195,2.705,2.355,2.17,2.52
6115,500,0.0,9.155,0.01831,2.38,2.375,2.27,2.13
6116,500,0.0,10.72,0.02144,2.49,2.66,2.77,2.8
6117,500,0.0,10.46,0.02092,2.655,2.735,2.72,2.35
6118,500,0.0,7.0,0.014,1.855,1.79,2.415,0.94
6119,500,0.0,8.81,0.01762,2.65,1.645,2.115,2.4
6120,500,0.0,7.1,0.0142,2.59,2.495,2.405,-0.39
6121,500,0.0,6.31,0.01262,2.06,1.88,1.585,0.785
6122,500,0.0,8.285,0.01657,2.22,2.26,2.37,1.435
6123,500,0.0,6.99,0.01398,1.775,1.99,1.64,1.585
6124,500,0.0,8.165,0.01633,1.665,2.27,2.04,2.19
6125,500,0.0,8.35,0.0167,1.84,2.07,2.3,2.14
6126,500,0.0,10.135,0.02027,2.58,2.46,2.585,2.51
6127,500,0.0,9.375,0.01875,2.45,2.12,2.38,2.425
6128,500,0.0,3.885,0.00777,1.495,2.565,0.28,-0.455
6129,500,0.0,8.225,0.01645,1.885,2.2,2.22,1.92
6130,500,0.0,10.3,0.0206,2.63,2.625,2.4,2.645
6131,500,0.0,8.185,0.01637,2.295,2.07,1.77,2.05
6132,500,0.0,10.44,0.02088,2.715,2.495,2.465,2.765
6133,500,0.0,9.28,0.01856,2.235,2.44,2.42,2.185
6134,500,0.0,10.775,0.02155,2.715,2.68,2.685,2.695
6135,500,0.0,9.89,0.01978,2.595,2.215,2.6,2.48
6136,500,0.0,7.24,0.01448,2.52,-0.095,2.41,2.405
6137,500,0.0,10.275,0.02055,2.505,2.355,2.715,2.7
6138,500,0.0,10.145,0.02029,2.705,2.57,2.26,2.61
6139,500,0.0,10.08,0.02016,2.535,2.47,2.66,2.415
6140,500,0.0,10.43,0.02086,2.685,2.605,2.595,2.545
6141,500,0.0,9.755,0.01951,2.265,2.49,2.545,2.455
6142,500,0.0,10.29,0.02058,2.37,2.6,2.68,2.64
6143,500,0.0,9.55,0.0191,2.315,2.48,2.42,2.335
6144,500,0.0,9.845,0.01969,2.645,2.5,2.325,2.375
6145,500,0.0,10.155,0.02031,2.54,2.49,2.57,2.555
6146,500,0.0,10.44,0.02088,2.61,2.57,2.675,2.585
6147,500,0.0,9.79,0.01958,2.18,2.59,2.515,2.505
6148,500,0.0,10.085,0.02017,2.35,2.535,2.61,2.59
6149,500,0.0,10.06,0.02012,2.635,2.455,2.41,2.56
6150,500,0.0,9.575,0.01915,2.375,2.63,2.21,2.36
6151,500,0.0,4.455,0.00891,1.545,1.705,0.825,0.38
6152,500,0.0,5.165,0.01033,1.17,1.61,0.095,2.29
6153,500,0.0,10.42,0.02084,2.6,2.625,2.55,2.645
6154,500,0.0,9.755,0.01951,2.295,2.425,2.685,2.35
6155,500,0.0,10.815,0.02163,2.435,2.32,1.105,4.955
6156,500,0.0,8.145,0.01629,2.215,2.205,1.965,1.76
6157,500,0.0,9.615,0.01923,2.575,2.085,2.64,2.315
6158,500,0.0,8.835,0.01767,2.0,2.36,2.065,2.41
6159,500,0.0,11.585,0.02317,2.51,4.9,2.505,1.67
6160,500,0.0,10.105,0.02021,2.435,2.46,2.645,2.565
6161,500,0.0,9.575,0.01915,2.35,2.525,2.335,2.365
6162,500,0.0,8.55,0.0171,1.98,1.67,2.38,2.52
6163,500,0.0,10.24,0.02048,2.665,2.52,2.39,2.665
6164,500,0.0,8.715,0.01743,2.38,1.64,2.535,2.16
6165,500,0.0,9.64,0.01928,2.55,2.405,2.3,2.385
6166,500,0.0,7.54,0.01508,2.81,-0.335,2.48,2.585
6167,500,0.0,10.525,0.02105,2.545,2.69,2.645,2.645
6168,500,0.0,9.86,0.01972,2.545,2.505,2.6,2.21
6169,500,0.0,7.21,0.01442,2.515,2.515,2.555,-0.375
6170,500,0.0,8.96,0.01792,1.945,2.36,1.785,2.87
6171,500,0.0,8.105,0.01621,1.68,2.59,2.22,1.615
6172,500,0.0,9.8,0.0196,2.325,2.565,2.355,2.555
6173,500,0.0,10.655,0.02131,2.565,2.78,2.59,2.72
6174,500,0.0,9.44,0.01888,2.34,2.38,2.635,2.085
6175,500,0.0,9.98,0.01996,2.675,2.655,2.68,1.97
6176,500,0.0,8.03,0.01606,1.53,1.35,2.885,2.265
6177,500,0.0,10.195,0.02039,2.74,2.385,2.525,2.545
6178,500,0.0,5.44,0.01088,2.135,2.14,-1.13,2.295
6179,500,0.0,10.305,0.02061,2.645,2.655,2.45,2.555
6180,500,0.0,8.51,0.01702,2.23,2.385,1.78,2.115
6181,500,0.0,8.89,0.01778,2.445,1.83,2.555,2.06
6182,500,0.0,4.67,0.00934,1.635,-1.435,2.065,2.405
6183,500,0.0,9.37,0.01874,2.15,2.71,2.67,1.84
6184,500,0.0,8.115,0.01623,1.935,1.695,1.985,2.5
6185,500,0.0,9.03,0.01806,1.6,2.605,2.12,2.705
6186,500,0.0,12.875,0.02575,2.3,2.74,5.36,2.475
6187,500,0.0,9.3,0.0186,2.835,2.735,1.53,2.2
6188,500,0.0,9.955,0.01991,2.56,2.475,2.58,2.34
6189,500,0.0,8.02,0.01604,1.725,2.195,2.325,1.775
6190,500,0.0,4.12,0.00824,1.275,0.25,0.82,1.775
6191,500,0.0,10.87,0.02174,1.945,2.06,1.545,5.32
6192,500,0.0,10.5,0.021,2.48,2.655,2.57,2.795
6193,500,0.0,10.105,0.02021,2.07,2.69,2.695,2.65
6194,500,0.0,8.095,0.01619,0.045,2.795,2.665,2.59
6195,500,0.0,10.48,0.02096,2.605,2.515,2.72,2.64
6196,500,0.0,10.14,0.02028,2.55,2.575,2.345,2.67
6197,500,0.0,9.7,0.0194,2.45,1.945,2.72,2.585
6198,500,0.0,8.27,0.01654,2.05,2.545,1.75,1.925
6199,500,0.0,12.72,0.02544,2.745,5.255,2.2,2.52
6200,500,0.0,9.835,0.01967,2.575,2.345,2.395,2.52
6201,500,0.0,9.845,0.01969,2.395,2.225,2.58,2.645
6202,500,0.0,9.88,0.01976,2.34,2.46,2.59,2.49
6203,500,0.0,13.015,0.02603,2.675,2.735,5.48,2.125
6204,500,0.0,9.4,0.0188,2.195,2.49,2.36,2.355
6205,500,0.0,4.67,0.00934,2.15,-1.1,1.705,1.915
6206,500,0.0,8.015,0.01603,2.465,1.805,2.155,1.59
6207,500,0.0,9.56,0.01912,2.075,2.535,2.415,2.535
6208,500,0.0,11.365,0.02273,5.375,2.55,0.825,2.615
6209,500,0.0,7.22,0.01444,1.41,1.89,2.11,1.81
6210,500,0.0,10.43,0.02086,2.55,2.625,2.64,2.615
6211,500,0.0,9.315,0.01863,2.485,2.095,2.44,2.295
6212,500,0.0,4.32,0.00864,-0.265,0.025,2.24,2.32
6213,500,0.0,6.815,0.01363,2.42,1.905,2.235,0.255
6214,500,0.0,9.67,0.01934,2.535,2.42,2.355,2.36
6215,500,0.0,9.475,0.01895,2.0,2.68,2.27,2.525
6216,500,0.0,4.715,0.00943,2.43,1.065,-0.87,2.09
6217,500,0.0,4.12,0.00824,1.89,-0.085,1.135,1.18
6218,500,0.0,13.555,0.02711,2.625,2.74,5.545,2.645
6219,500,0.0,10.68,0.02136,2.715,2.65,2.66,2.655
6220,500,0.0,10.825,0.02165,2.68,2.735,2.74,2.67
6221,500,0.0,10.455,0.02091,2.695,2.49,2.54,2.73
6222,500,0.0,9.6,0.0192,4.805,0.065,2.425,2.305
6223,500,0.0,6.185,0.01237,1.67,1.83,1.825,0.86
6224,500,0.0,13.13,0.02626,2.68,2.42,2.575,5.455
6225,500,0.0,13.055,0.02611,2.73,5.585,2.49,2.25
6226,500,0.0,10.495,0.02099,2.525,2.65,2.62,2.7
6227,500,0.0,9.79,0.01958,2.6,1.955,2.66,2.575
6228,500,0.0,6.8,0.0136,1.065,1.79,1.625,2.32
6229,500,0.0,10.445,0.02089,2.77,2.41,2.71,2.555
6230,500,0.0,9.825,0.01965,2.3,2.365,2.61,2.55
6231,500,0.0,4.245,0.00849,0.695,0.82,1.25,1.48
6232,500,0.0,9.895,0.01979,2.59,2.745,1.84,2.72
6233,500,0.0,6.26,0.01252,1.73,0.455,2.29,1.785
6234,500,0.0,9.35,0.0187,2.545,2.405,1.74,2.66
6235,500,0.0,9.24,0.01848,1.98,2.22,2.505,2.535
6236,500,0.0,8.995,0.01799,2.405,2.14,2.695,1.755
6237,500,0.0,10.58,0.02116,2.535,2.75,2.655,2.64
6238,500,0.0,10.455,0.02091,2.745,2.56,2.63,2.52
6239,500,0.0,9.29,0.01858,2.145,2.205,2.37,2.57
6240,500,0.0,11.05,0.0221,2.835,2.64,2.935,2.64
6241,500,0.0,10.46,0.02092,2.59,2.69,2.765,2.415
6242,500,0.0,5.39,0.01078,0.02,2.8,0.015,2.555
6243,500,0.0,7.73,0.01546,2.39,1.725,1.995,1.62
6244,500,0.0,7.94,0.01588,2.415,1.2,2.095,2.23
6245,500,0.0,7.725,0.01545,2.16,1.805,1.455,2.305
6246,500,0.0,7.78,0.01556,1.745,1.56,2.165,2.31
6247,500,0.0,10.445,0.02089,2.69,2.635,2.635,2.485
6248,500,0.0,14.13,0.02826,0.125,2.81,5.645,5.55
6249,500,0.0,10.725,0.02145,2.71,2.565,2.905,2.545
6250,500,0.0,9.07,0.01814,2.205,2.115,2.325,2.425
6251,500,0.0,8.125,0.01625,2.415,2.285,1.78,1.645
6252,500,0.0,9.925,0.01985,2.685,2.505,-0.285,5.02
6253,500,0.0,8.65,0.0173,1.34,1.63,4.735,0.945
6254,500,0.0,10.475,0.02095,2.655,2.605,2.58,2.635
6255,500,0.0,8.32,0.01664,1.505,2.13,2.435,2.25
6256,500,0.0,13.005,0.02601,2.445,5.735,2.715,2.11
6257,500,0.0,9.845,0.01969,2.545,2.445,2.755,2.1
6258,500,0.0,6.965,0.01393,1.95,1.76,1.545,1.71
6259,500,0.0,7.72,0.01544,1.42,2.485,1.99,1.825
6260,500,0.0,10.46,0.02092,2.595,2.46,2.7,2.705
6261,500,0.0,9.75,0.0195,2.875,1.975,2.295,2.605
6262,500,0.0,9.965,0.01993,2.535,2.415,2.45,2.565
6263,500,0.0,10.675,0.02135,2.645,2.74,2.515,2.775
6264,500,0.0,8.75,0.0175,2.145,2.355,2.1,2.15
6265,500,0.0,10.335,0.02067,2.64,2.615,2.53,2.55
6266,500,0.0,10.265,0.02053,2.22,2.73,2.71,2.605
6267,500,0.0,10.95,0.0219,2.795,2.76,2.725,2.67
6268,500,0.0,9.205,0.01841,2.015,1.98,2.645,2.565
6269,500,0.0,9.09,0.01818,2.3,2.26,2.295,2.235
6270,500,0.0,9.67,0.01934,2.135,2.71,2.625,2.2
6271,500,0.0,10.27,0.02054,2.55,2.585,2.495,2.64
6272,500,0.0,7.03,0.01406,2.41,0.06,2.18,2.38
6273,500,0.0,10.425,0.02085,2.69,2.63,2.415,2.69
6274,500,0.0,8.435,0.01687,2.23,2.72,0.925,2.56
6275,500,0.0,5.275,0.01055,1.51,1.68,1.07,1.015
6276,500,0.0,4.435,0.00887,1.275,0.095,1.365,1.7
6277,500,0.0,10.115,0.02023,2.32,2.74,2.4,2.655
6278,500,0.0,4.415,0.00883,1.935,1.555,2.365,-1.44
6279,500,0.0,3.13,0.00626,1.465,0.36,0.875,0.43
6280,500,0.0,9.045,0.01809,2.515,2.395,1.89,2.245
6281,500,0.0,7.78,0.01556,2.005,1.425,1.87,2.48
6282,500,0.0,8.745,0.01749,2.32,2.03,2.47,1.925
6283,500,0.0,7.365,0.01473,1.96,1.685,1.87,1.85
6284,500,0.0,10.015,0.02003,2.525,2.55,2.535,2.405
6285,500,0.0,4.14,0.00828,2.565,-0.325,-0.395,2.295
6286,500,0.0,10.18,0.02036,2.11,2.475,2.775,2.82
6287,500,0.0,10.26,0.02052,2.69,2.78,2.055,2.735
6288,500,0.0,6.665,0.01333,1.245,1.695,1.725,2.0
6289,500,0.0,15.19,0.03038,5.185,5.46,2.555,1.99
6290,500,0.0,10.835,0.02167,2.755,2.595,2.745,2.74
6291,500,0.0,6.705,0.01341,-0.445,2.365,2.42,2.365
6292,500,0.0,10.72,0.02144,2.735,2.6,2.665,2.72
6293,500,0.0,9.515,0.01903,2.48,2.26,2.315,2.46
6294,500,0.0,8.745,0.01749,2.19,1.685,2.285,2.585
6295,500,0.0,9.1,0.0182,2.285,2.31,2.43,2.075
6296,500,0.0,7.34,0.01468,1.75,2.12,1.5,1.97
6297,500,0.0,10.365,0.02073,2.54,2.59,2.665,2.57
6298,500,0.0,6.73,0.01346,2.24,2.52,-0.795,2.765
6299,500,0.0,10.8,0.0216,2.78,2.76,2.56,2.7
6300,500,0.0,8.07,0.01614,2.66,2.645,0.115,2.65
6301,500,0.0,10.52,0.02104,2.655,2.535,2.73,2.6
6302,500,0.0,10.205,0.02041,2.54,2.32,2.67,2.675
6303,500,0.0,13.27,0.02654,2.605,5.58,2.53,2.555
6304,500,0.0,10.615,0.02123,2.515,2.915,2.475,2.71
6305,500,0.0,8.315,0.01663,1.715,2.12,2.315,2.165
6306,500,0.0,8.07,0.01614,2.69,0.07,2.555,2.755
6307,500,0.0,9.51,0.01902,2.235,2.34,2.28,2.655
6308,500,0.0,3.34,0.00668,1.415,1.545,1.395,-1.015
6309,500,0.0,7.715,0.01543,-0.33,2.635,2.615,2.795
6310,500,0.0,11.145,0.02229,2.82,2.65,2.78,2.895
6311,500,0.0,9.365,0.01873,2.45,2.32,2.12,2.475
6312,500,0.0,8.615,0.01723,2.335,2.335,2.205,1.74
6313,500,0.0,9.585,0.01917,2.6,2.46,2.1,2.425
6314,500,0.0,8.21,0.01642,2.025,1.89,2.27,2.025
6315,500,0.0,10.065,0.02013,2.325,2.49,2.585,2.665
6316,500,0.0,7.255,0.01451,1.97,2.335,1.545,1.405
6317,500,0.0,8.895,0.01779,2.025,2.215,2.46,2.195
6318,500,0.0,9.095,0.01819,2.085,1.82,2.245,2.945
6319,500,0.0,10.985,0.02197,2.84,2.67,2.73,2.745
6320,500,0.0,7.185,0.01437,2.705,-0.87,2.755,2.595
6321,500,0.0,13.675,0.02735,2.335,2.905,5.715,2.72
6322,500,0.0,11.04,0.02208,2.695,2.705,2.9,2.74
6323,500,0.0,10.63,0.02126,2.67,2.69,2.585,2.685
6324,500,0.0,10.275,0.02055,2.585,2.465,2.625,2.6
6325,500,0.0,9.985,0.01997,2.595,2.4,2.665,2.325
6326,500,0.0,6.8,0.0136,1.525,2.2,1.47,1.605
6327,500,0.0,10.795,0.02159,2.59,2.575,2.75,2.88
6328,500,0.0,10.82,0.02164,2.6,2.9,2.585,2.735
6329,500,0.0,10.475,0.02095,2.595,2.58,2.695,2.605
6330,500,0.0,8.925,0.01785,2.39,1.49,2.655,2.39
6331,500,0.0,10.145,0.02029,2.51,2.535,2.4,2.7
6332,500,0.0,7.925,0.01585,2.43,2.565,1.36,1.57
6333,500,0.0,8.035,0.01607,2.18,1.94,1.935,1.98
6334,500,0.0,12.455,0.02491,2.565,2.555,5.265,2.07
6335,500,0.0,9.86,0.01972,2.51,2.47,2.68,2.2
6336,500,0.0,10.01,0.02002,2.535,2.56,2.7,2.215
6337,500,0.0,10.535,0.02107,2.585,2.67,2.615,2.665
6338,500,0.0,8.17,0.01634,1.45,2.18,2.14,2.4
6339,500,0.0,11.185,0.02237,2.79,2.805,2.76,2.83
6340,500,0.0,10.87,0.02174,2.75,2.68,2.73,2.71
6341,500,0.0,6.57,0.01314,1.985,0.01,1.805,2.77
6342,500,0.0,9.305,0.01861,2.235,1.935,2.585,2.55
6343,500,0.0,8.035,0.01607,1.935,1.865,1.85,2.385
6344,500,0.0,7.865,0.01573,-0.305,2.72,2.79,2.66
